,user_id_hashed,#business,#sports,#fun_facts,#international,#animals,#national,#health_n_fitness,#entertainment,#fashion,#automotive,#food,#technology,#travel,#games,#music,n/a
4525,eVgJ7QEspm/10Vj70znO1RQ/UpYYna/4Rc2YmA==,"[1.0, 931.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 855.0]","[8.0, 75555.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 3119.0]","[0, 0]","[1.0, 1114.0]","[2.0, 3977.0]","[0, 0]","[11, 20277.0]"
4526,0U4R/PFuGHmnXJ2m0n+PeUcaG4gu+kJnPW3vfg==,"[93.0, 1425241.0]","[208.0, 1504833.0]","[36.0, 1011430.0]","[61.0, 788798.5]","[82.0, 1174361.0]","[247.0, 2031763.0]","[46.0, 263341.0]","[152.0, 1061604.0]","[55.0, 370891.0]","[90.5, 4038487.5]","[84.0, 574900.0]","[52.5, 317396.0]","[62.0, 1173019.0]","[125.0, 305970.0]","[0, 0]","[164, 1532432.0]"
4527,uOqAonBoeUqTu6Ep3zLSCZv5MTF2mQBurLx2cA==,"[6.0, 67689.0]","[11.0, 231096.0]","[10.0, 45042.0]","[4.0, 174978.0]","[4.0, 371955.0]","[19.0, 411294.0]","[2.0, 520.0]","[8.0, 152474.0]","[5.0, 9496.0]","[4.0, 5790.0]","[8.0, 295049.0]","[1.0, 1857.0]","[6.0, 84825.0]","[20.0, 582626.0]","[0, 0]","[30, 687856.0]"
4528,IikCx5Je5rN0BAXxN96lqaHW3C6h9SCOe6DVqg==,"[0, 0]","[1.0, 2182.0]","[0, 0]","[1.0, 189840.0]","[0, 0]","[1.0, 68278.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 5659.0]"
4529,uPdix6ptF3+mEizeqBA8K8H7vTGXm4vZKkwDnQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 49274.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4530,Ay/VnbcvluFdzujbYcE7JV31/MPONNjE0Uh/3g==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 20980.0]"
4531,tBJJIzmRp2cCou7pC9IouMtIMtJWf4UrQrZnJA==,"[1.0, 2256.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1176.0]","[6.0, 104416.0]","[0, 0]","[1.0, 7695.0]","[1.0, 8046.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 44042.0]","[0, 0]","[2, 27006.0]"
4532,ilarwlV/TFTFXoP5mLTAho3yzoXgiDxdATxV9Q==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 776.0]","[12.0, 15901.0]","[12.0, 154838.0]","[1.0, 2503.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 10199.0]"
4533,EpdMXD7NS+wxUNXLDAmTN+6u00ybEkfCcGwcPg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 13875.0]","[0, 0]","[0, 0]","[1.0, 3901.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4534,mTtKyGThZQr+xgsDuYdmCH110d5JtimG4munRw==,"[11.0, 23982.5]","[23.0, 14712.0]","[1.0, 8262.0]","[12.0, 72566.5]","[2.0, 6282.0]","[23.0, 111861.0]","[12.0, 92132.0]","[27.0, 104596.0]","[7.0, 30272.0]","[13.5, 26362.5]","[1.0, 1210.0]","[8.5, 63834.5]","[4.0, 14406.0]","[6.0, 8138.0]","[1.0, 726.0]","[12, 49482.0]"
4535,SiZ0Vc/4v1ImxBrNn+VU6+wOQjsWIupOxlweQw==,"[1.0, 654.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 3550.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1414.0]","[0, 0]","[3, 4065.0]"
4536,YGctxtPrKpHMwy/JyywFVWqzq7OevJzPplLaDA==,"[4.5, 167399.5]","[0, 0]","[0, 0]","[6.0, 308544.0]","[0, 0]","[42.5, 1576584.5]","[0, 0]","[0, 0]","[0, 0]","[4.0, 609389.0]","[0, 0]","[2.0, 9976.0]","[1.0, 3719.0]","[2.0, 21481.0]","[0, 0]","[7, 490751.0]"
4537,BZmw4+QmZdZ4mK816gWF9pVmtiVNLYvjxboQiw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 1488.0]","[0, 0]","[1.0, 13787.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 23223.0]","[0, 0]","[2, 116988.0]"
4538,Wt93conOHHstggLSvMZkBhooSmXlJm0FeNqEIg==,"[1.0, 1135.0]","[1.0, 1455.0]","[2.0, 1813.0]","[0, 0]","[2.0, 62242.0]","[2.0, 8185.0]","[0, 0]","[4.0, 25549.0]","[2.0, 4059.0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 3322.0]","[2.0, 1932.0]","[0, 0]","[6, 18304.0]"
4539,9AWY/U5uJ55GHa+vQeeKHcrk9W9GDKCui5Uptg==,"[0, 0]","[2.0, 2113.0]","[0, 0]","[0, 0]","[1.0, 838.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1388.0]"
4540,nr0490OgIBRqtjm9aZ1pvOZ8rNxRjtLLEVfPZQ==,"[0, 0]","[0, 0]","[1.0, 6297.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4541,qbzLIkWRQNaf8dnZX93utsp2BgrPjAE9W85oAA==,"[1.0, 758.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 919.0]","[0, 0]","[1.0, 1846.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4542,LwLPc1HVMbq2zdQk2CaMbRqxUNT/UlJ7//Oc4g==,"[1.0, 952.0]","[35.0, 16183.0]","[0, 0]","[0, 0]","[0, 0]","[4.0, 4404.0]","[0, 0]","[0, 0]","[1.0, 2067.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[7, 6013.0]"
4543,vChljpCyeCZlyCyL7E7v4wRvlTVsSzZchucJ0A==,"[5.0, 28108.5]","[0, 0]","[1.0, 1608.0]","[0.5, 29.5]","[4.0, 111720.0]","[4.0, 98714.0]","[0, 0]","[0, 0]","[0, 0]","[0.5, 593.0]","[2.0, 14678.0]","[0, 0]","[1.0, 928.0]","[0, 0]","[0, 0]","[6, 9491.0]"
4544,/vAoBC9EUMyNw1zzgisHwSfrFDCR+QgpJGmjUg==,"[1.0, 4122.0]","[1.0, 788.0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 56635.0]","[0, 0]","[2.0, 8597.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 2801.0]","[0, 0]","[4, 11370.0]"
4545,RwiYsrCb21uzbThY1PYAfBsM6a2dxcBYca04ow==,"[1.0, 794.0]","[0, 0]","[0, 0]","[1.0, 28260.0]","[0, 0]","[4.0, 770622.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 33489.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4546,T39OAYQMOfgzo5rQBv9njLLsZlxHi+lW559xgQ==,"[0, 0]","[5.0, 12120.0]","[0, 0]","[0, 0]","[2.0, 6234.0]","[2.5, 20168.5]","[9.0, 76381.0]","[6.0, 49558.0]","[0, 0]","[2.5, 6733.0]","[1.0, 3970.0]","[1.0, 12759.5]","[2.0, 36722.0]","[4.0, 190572.0]","[2.0, 12447.0]","[18, 135479.0]"
4547,e4UfeuMZ334BRfZlgMvDVkWJsdJcWEaUdJf7NA==,"[1.0, 718.0]","[0, 0]","[1.0, 3553.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 429.0]","[0, 0]","[2.0, 2479.0]","[0, 0]","[1, 1352.0]"
4548,x0ZACRxCeD9XPHBcIcJA1AvJmAITcir1bb4/Lw==,"[0, 0]","[0, 0]","[1.0, 13569.0]","[0.5, 24355.5]","[1.0, 323.0]","[7.0, 89966.0]","[7.0, 78969.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 8380.0]","[5.5, 256818.5]","[0, 0]","[2.0, 31136.0]","[0, 0]","[5, 71214.0]"
4549,+p9d0iPjuyDcjN9NMMbBX2MMCCm17XtdpmVRrg==,"[0, 0]","[0, 0]","[0, 0]","[0.5, 309.0]","[0, 0]","[2.0, 2417.0]","[0, 0]","[63.5, 142627.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 35069.0]","[5, 23746.0]"
4550,XWA17d7pkUn0O4t7AB6zPGXzL47VHIDJ197V7w==,"[15.5, 19724.0]","[37.0, 34971.0]","[5.0, 6218.0]","[23.5, 41930.5]","[8.5, 7870.5]","[66.5, 63855.5]","[22.0, 15507.0]","[66.0, 164726.0]","[17.0, 14138.0]","[10.0, 33155.0]","[10.0, 11160.0]","[12.0, 10388.5]","[6.0, 5406.0]","[10.0, 11571.0]","[1.0, 444.0]","[25, 25191.0]"
4551,Nxooq2KcSxBXz6mB0qxP1JVQlw+TsWOM4RU9UQ==,"[0, 0]","[1.0, 752.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 22872.0]","[0, 0]","[1.0, 1295.0]","[0, 0]","[0, 0]","[2.0, 19924.0]","[0, 0]","[2, 1930.0]"
4552,BOo8kRMILc7gkW3wz2dUkRYUNn8+1jgI18yHbQ==,"[0, 0]","[0, 0]","[0, 0]","[0.5, 577.0]","[0, 0]","[3.0, 38328.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0.5, 577.0]","[0, 0]","[0, 0]","[0, 0]","[2, 13339.0]"
4553,N0y0UeJzLCnP2ZFyAVwW9uFDkqo/hm2GmnKvjQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 300794.0]"
4554,SrGY0iWd9oa4yPlS0M3XBB0c1YnJp5V4B8Tp6A==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2102.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4555,7j/ekO5YzNhl8Olsvm4n/vorCgfq9mO4GWPaVA==,"[4.0, 45027.0]","[29.0, 79055.0]","[5.0, 17624.0]","[12.5, 105430.0]","[7.0, 274289.0]","[38.0, 358115.0]","[3.0, 27775.0]","[30.0, 381087.0]","[0, 0]","[5.0, 22326.0]","[5.0, 87558.0]","[8.5, 22145.0]","[5.0, 19989.0]","[13.0, 40246.0]","[8.0, 13345.0]","[27, 70615.0]"
4556,7+vONgVVN1DItd0gV41XhWgq2821zXqw6rJSIg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 31322.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4557,a6AWIKAdz0ecg7LkIbJErFYZKRQ8B5zoj+jJYg==,"[1.0, 12454.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 82540.0]","[1.0, 1572.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4558,qLDBVkyofkHsAgH6P6se1sKpj6+C/J5/JGohWQ==,"[0, 0]","[1.0, 1181.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 915.0]","[0, 0]","[2, 2228.0]"
4559,L8GBK2Yngm+ssZD+6G+MQKy3H4t/qw7XbmwV2g==,"[0, 0]","[2.0, 48404.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 4396.0]","[0, 0]","[2.0, 5577.0]","[1.0, 8346.0]","[1.0, 44057.0]","[2.0, 3810.0]","[0, 0]","[1.0, 2420.0]","[0, 0]","[0, 0]","[1, 1606.0]"
4560,w4Zph8ThfWIESwq8THMZMUfobOTgwonGVykA5A==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 6714.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 720.0]","[0, 0]","[0, 0]","[0, 0]"
4561,mD214C9ur2mXM+Rko2t/a8yOgO18eq3m/wIWbQ==,"[5.0, 14436.0]","[17.0, 141846.0]","[2.0, 1603.0]","[1.0, 24604.0]","[1.0, 858.0]","[14.0, 38986.0]","[4.0, 7602.0]","[10.0, 18210.0]","[4.0, 6690.0]","[4.0, 22594.0]","[0, 0]","[2.0, 6394.0]","[1.0, 314.0]","[9.0, 8365.0]","[0, 0]","[14, 82420.0]"
4562,PhEchn+vlnlIAeriw6a5QMuXH48NLKIOLiMjZA==,"[6.5, 267418.5]","[0, 0]","[24.0, 1126249.0]","[17.0, 899151.5]","[14.0, 328880.0]","[49.0, 1747837.0]","[8.0, 718212.0]","[0, 0]","[0, 0]","[1.0, 32848.0]","[12.0, 277098.0]","[8.5, 728865.0]","[6.0, 91590.0]","[21.0, 627740.0]","[0, 0]","[40, 1843210.0]"
4563,m7yj4ErPSBCS4z08aAWrI9BoxRPWCokkKTp9lw==,"[1.0, 2274.0]","[0, 0]","[1.0, 16770.0]","[0, 0]","[4.0, 58670.0]","[5.0, 17006.0]","[0, 0]","[1.0, 4421.0]","[2.0, 11912.0]","[0, 0]","[1.0, 1244.0]","[2.0, 2757.0]","[1.0, 2453.0]","[0, 0]","[0, 0]","[5, 8048.0]"
4564,XBszKutKNKT/uZTxAGj/EGALKakUZepGPMVzUw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 8525.0]","[2.0, 2422.0]","[7.0, 52199.0]","[11.0, 105759.0]","[0, 0]","[0, 0]","[4.0, 73704.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 88473.0]"
4565,l7wGJ+4biTPE7PweYIhO+WpdDyNOd7hn7E/zUw==,"[1.0, 9136.0]","[0, 0]","[0, 0]","[1.0, 41521.0]","[0, 0]","[14.0, 320040.0]","[5.0, 51597.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 185112.0]","[2.0, 12782.0]","[0, 0]","[0, 0]","[2, 5243.0]"
4566,8Vo7TYzAP9APMjchstJIY96kSLslPh2cFbfWQA==,"[0, 0]","[2.0, 2681.0]","[0, 0]","[0, 0]","[1.0, 652.0]","[1.0, 13615.0]","[0, 0]","[0, 0]","[1.0, 1711.0]","[0, 0]","[1.0, 1198.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4567,QIxH0QpS/CowzwZG2qfJTTcHw2Y0W6kR+aMPhA==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 54870.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 16832.0]"
4568,sHk6GHjBKxGdFJs7YOgZ1v/z2lIyDx4mqZKGkQ==,"[9.0, 11855.0]","[4.0, 5847.0]","[0, 0]","[3.0, 3231.0]","[6.0, 47973.0]","[8.0, 7933.0]","[2.0, 1273.0]","[5.0, 8126.0]","[10.0, 46233.0]","[1.0, 853.0]","[4.0, 13057.0]","[3.0, 1877.0]","[5.0, 12542.0]","[5.0, 5580.0]","[0, 0]","[6, 6915.0]"
4569,t3N+A4aRGdNEN186HGH+z754gDm2Zx7HsbjHLg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 13549.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1033.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 1398.0]"
4570,nihpfnOVUSCLF8T/LCMNbxbudIfgNOnI54NByg==,"[11.0, 154048.0]","[0, 0]","[15.0, 126461.0]","[8.5, 192490.0]","[8.0, 149517.0]","[30.0, 1420463.0]","[4.0, 57032.0]","[68.0, 1658680.0]","[0, 0]","[7.5, 252960.0]","[15.0, 921777.0]","[1.0, 5373.0]","[15.0, 181512.0]","[3.0, 114727.0]","[13.0, 323552.0]","[31, 652946.0]"
4571,8rSM2KQ8kNdcO1blEJks00vW9hmabd1T12zwRg==,"[2.0, 1484.0]","[3.0, 1100.0]","[1.0, 559.0]","[1.0, 769.0]","[2.0, 10074.0]","[5.0, 5362.0]","[0, 0]","[2.0, 1189.0]","[0, 0]","[0, 0]","[1.0, 249.0]","[0, 0]","[2.0, 1205.0]","[0, 0]","[0, 0]","[3, 2189.0]"
4572,7ArdV6v3EgYhMVtTxA+CsLMdcnHhxrVB7bcWCA==,"[0, 0]","[13.0, 306259.0]","[1.0, 645.0]","[0, 0]","[0, 0]","[7.0, 86410.0]","[5.0, 205067.0]","[6.0, 48732.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 807.0]"
4573,hRyZs5K8rFtU+cFqLxO/nVDayAWMP6nHUpSQaw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1018.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 803.0]","[0, 0]","[1.0, 817.0]","[0, 0]","[1.0, 978.0]","[1, 827.0]"
4574,ArPvrZ7oKYOBKbF82up6UOOdMxHMypPir1MWBA==,"[0, 0]","[0, 0]","[1.0, 30026.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4575,sLDfUhH4yQ3vYp8hYrCeTF15UBA7l1Z88IjAkw==,"[3.0, 55051.0]","[8.0, 255473.0]","[2.0, 45231.0]","[2.0, 2480.0]","[1.0, 2117.0]","[8.0, 322924.0]","[0, 0]","[0, 0]","[1.0, 5861.0]","[1.0, 110383.0]","[4.0, 198887.0]","[0, 0]","[1.0, 2821.0]","[2.0, 503607.0]","[0, 0]","[10, 137385.0]"
4576,qTsjvDW1mVgQx8UJVx7MYoTYXO4+HsaPtTAzXA==,"[0, 0]","[2.0, 69997.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1954.0]","[0, 0]","[0, 0]","[1.0, 14905.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 5212.0]"
4577,N7QAVsxoASNvJAiufFxudY8dgsTHjh4wy0VvkQ==,"[1.0, 9202.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1023.0]","[2.0, 69152.0]","[0, 0]","[1.0, 2849.0]","[2.0, 44357.0]","[0, 0]","[0, 0]","[1.0, 48877.0]","[0, 0]","[0, 0]","[0, 0]","[1, 7764.0]"
4578,/CYHAWpIAksMwnj1gWdHT4cWF/ubdwABAHthFw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 30476.0]","[5.0, 11861.0]","[0, 0]","[1.0, 1213.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 3465.0]"
4579,rf/iv9MHz7GLuGBDj77oR6In+aCpFrk7gnI6Aw==,"[0, 0]","[1.0, 39131.0]","[0, 0]","[0, 0]","[1.0, 35881.0]","[1.0, 964.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 49517.0]","[0, 0]","[1.0, 1823.0]","[0, 0]","[0, 0]","[4, 26156.0]"
4580,y7AOMAMbbcqyHP65VqBLKOrY0636gOOrXqDHgw==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 60731.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4581,oOAGRqHs+H646BGdpRAHEzOrwOY8k4F1PfNaRw==,"[4.0, 2991.0]","[6.0, 30505.0]","[0, 0]","[2.0, 1387.0]","[1.0, 18575.0]","[5.0, 14595.0]","[1.0, 23289.0]","[2.0, 16430.0]","[0, 0]","[1.0, 1104.0]","[1.0, 2650.0]","[1.0, 989.0]","[1.0, 1046.0]","[0, 0]","[0, 0]","[4, 49225.0]"
4582,rZs9c7RxiwatNRYaz1nBem4AP0/+/DGeSE6uDA==,"[0, 0]","[0, 0]","[1.0, 1114.0]","[0, 0]","[2.0, 2009.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4583,NqOcESSC4wuMQzn5/M1CVsuSIguwaCXwHEKGbg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 41597.0]"
4584,YJMevaX1/0pyAHLd+kGQKbCFQKk8wq0xUgEoAQ==,"[0, 0]","[1.0, 1318.0]","[0, 0]","[0, 0]","[1.0, 936.0]","[0, 0]","[0, 0]","[1.0, 868.0]","[0, 0]","[0, 0]","[1.0, 922.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 656.0]"
4585,v3OZUKY48HB75hMitPFByv8TChKkuEAX2z/M6Q==,"[8.0, 60251.0]","[32.0, 30299.0]","[7.0, 10079.0]","[10.0, 19823.0]","[12.0, 17595.0]","[31.0, 79133.0]","[5.0, 20260.0]","[24.0, 60605.0]","[12.0, 16466.0]","[10.0, 22067.0]","[16.0, 25105.0]","[4.0, 3201.0]","[7.0, 10149.0]","[18.0, 30955.0]","[0, 0]","[27, 42940.0]"
4586,jLhEfSiN2aMpBJny+3qMa+VzgJ1O7QCfaS5bOQ==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2.0, 2463.0]","[1.0, 20090.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
4587,/4+S96eKWcRsIPeXy7UddubbpuPq8F5guW0OBQ==,"[34.0, 573579.5]","[149.0, 2221958.0]","[7.0, 89741.0]","[48.0, 1028549.5]","[27.0, 1934112.0]","[197.0, 4342978.0]","[36.0, 872530.0]","[217.0, 5915744.0]","[0, 0]","[16.5, 529288.0]","[27.0, 479547.0]","[63.0, 1448846.5]","[26.0, 457307.0]","[21.0, 168990.0]","[0, 0]","[79, 1791882.0]"
4588,nOLJ61w6gF+N8XajYMkMN5NtKDKAVD+kWjCG5w==,"[2.0, 666.0]","[3.0, 1184.0]","[5.0, 5825.0]","[2.0, 1068.0]","[5.0, 5494.0]","[7.0, 7161.0]","[4.0, 17408.0]","[4.0, 4037.0]","[5.0, 5743.0]","[3.0, 1706.0]","[4.0, 4356.0]","[7.0, 4232.0]","[4.0, 8243.0]","[0, 0]","[0, 0]","[3, 3608.0]"
4589,o22N8CYyUeb8zqxkpyet61xxv5BiLB494FBurg==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[2, 73535.0]"
4590,Zb07S1Xror2HbVc2tVs1T7iMWqcp7CBQclEXug==,"[11.5, 54402.5]","[224.5, 1543802.0]","[0, 0]","[73.5, 369839.5]","[5.0, 44423.0]","[228.0, 1801979.5]","[48.0, 347532.0]","[0, 0]","[0, 0]","[49.0, 272946.5]","[11.0, 69731.0]","[43.5, 252875.0]","[8.0, 23084.0]","[62.0, 498899.0]","[23.0, 96265.0]","[75, 577640.0]"
4591,TcOJShOvhn6b99WKcFdvMPjk+7KA//A+AU9+4g==,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 3527.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 2077.0]","[0, 0]","[0, 0]"
4592,qUMwgZDWJQTJu6+x2fHTbD7vVfSp1nOTwPD6qw==,"[0, 0]","[2.0, 1576.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 1700.0]","[0, 0]","[0, 0]","[0, 0]","[1.0, 684.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4, 6625.0]"
4593,XsXFs0+lSscKW7IVqMJTK9kx68Z/m5rwX8xR+A==,"[6.0, 4298.0]","[9.0, 8662.0]","[2.0, 1212.0]","[1.0, 638.0]","[0, 0]","[10.0, 14068.0]","[0, 0]","[8.0, 14365.0]","[3.0, 3242.0]","[5.0, 4088.0]","[0, 0]","[2.0, 1173.0]","[0, 0]","[4.0, 2783.0]","[0, 0]","[11, 7689.0]"
4594,T9EP9iwYytGJnKu5qsoxMkAH23o2OVLgcR/RPQ==,"[18.0, 24651.0]","[37.0, 177509.0]","[13.0, 23063.0]","[14.0, 33734.0]","[21.0, 23499.0]","[48.0, 271860.0]","[7.0, 11837.0]","[45.0, 188910.0]","[15.0, 48294.0]","[18.0, 36085.0]","[21.0, 30520.0]","[16.0, 59225.0]","[20.0, 423512.0]","[13.0, 12323.0]","[0, 0]","[26, 61100.0]"
4595,buLzF6dGf5zfubyCduLfsAPYOJkapfJ5mEohoA==,"[0, 0]","[0, 0]","[1.0, 967.0]","[1.0, 32914.0]","[0, 0]","[6.0, 56682.0]","[2.0, 9316.0]","[0, 0]","[0, 0]","[1.0, 254630.0]","[8.0, 310029.0]","[0, 0]","[1.0, 15441.0]","[7.0, 204934.0]","[0, 0]","[10, 911886.0]"
4596,yizCDIIySQ6NkYTK0e8RKpgBw8mbtcjHY9mOLQ==,"[1.0, 267.0]","[6.0, 3893.0]","[0, 0]","[0, 0]","[0, 0]","[3.0, 1311.0]","[1.0, 765.0]","[3.0, 5495.0]","[3.0, 2941.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[4.0, 1641.0]","[0, 0]","[4, 4109.0]"
4597,kEgpcYvEofVLS4oWzF1SiffEiU7A7aXyvbP1ZQ==,"[0, 0]","[0, 0]","[1.0, 6634.0]","[0, 0]","[2.0, 9672.0]","[0, 0]","[1.0, 4929.0]","[0, 0]","[3.0, 108982.0]","[1.0, 4899.0]","[2.0, 4245.0]","[0, 0]","[3.0, 17178.0]","[0, 0]","[0, 0]","[0, 0]"
4598,YwpJbOpY4epux1HqjWteLk9T+3H7QP5F97rbcg==,"[0, 0]","[0, 0]","[1.0, 31415.0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]"
